ID,出生到配種成功,配種到成功,配種到分娩,分娩到斷乳,胎次,母耳號,父耳號,品種,出生日期
2|98|30|144882|4,732.0,0.0,-31.0,27.0,4.0,36743,948.0,LY,2014-11-18
2|98|30|144962|4,439.0,51.0,-85.0,30.0,2.0,4351,44623.0,YL,2014-11-08
2|98|30|144982|4,856.0,0.0,-36.0,29.0,5.0,36561,14563.0,LY,2014-09-13
2|98|30|14499|6,237.0,0.0,,,1.0,1684,10985.0,YL,2016-04-19
2|98|30|145092|4,264.0,0.0,119.0,32.0,1.0,63473,720.0,LY,2014-12-10
2|98|30|145112|4,259.0,0.0,118.0,31.0,1.0,36743,948.0,LY,2014-12-02
2|98|30|145132|4,458.0,0.0,120.0,0.0,2.0,36743,948.0,LY,2014-11-18
2|98|30|145182|4,821.0,0.0,-34.0,28.0,4.0,13351,37383.0,YL,2014-10-19
2|98|30|145192|4,542.0,0.0,-35.0,31.0,3.0,13351,38833.0,YL,2014-10-09
2|98|30|145202|4,714.0,0.0,115.0,-124.0,3.0,13351,38833.0,YL,2014-10-11
2|98|30|145242|4,738.0,0.0,-32.0,28.0,4.0,36743,948.0,LY,2014-11-18
2|98|30|14527|6,281.0,50.0,,,1.0,7591,5507.0,Y,2016-04-06
2|98|30|14534|6,239.0,0.0,,,1.0,5520,4036.0,YL,2016-04-27
2|98|30|14535|6,239.0,0.0,,,1.0,5520,4036.0,YL,2016-04-19
2|98|30|145402|4,396.0,0.0,115.0,-131.0,2.0,13351,42023.0,YL,2014-10-13
2|98|30|14541|6,265.0,0.0,,,1.0,11629,8002.0,LY,2016-04-18
2|98|30|14542|6,283.0,0.0,,,1.0,11629,8002.0,LY,2016-04-05
2|98|30|145422|4,447.0,0.0,116.0,-121.0,2.0,13351,42023.0,YL,2014-11-09
2|98|30|145472|4,740.0,0.0,-27.0,23.0,4.0,13351,35083.0,YL,2014-10-20
2|98|30|145502|4,728.0,0.0,-35.0,31.0,4.0,13351,35083.0,YL,2014-10-12
2|98|30|145512|4,332.0,0.0,,,1.0,13351,35083.0,YL,2014-10-29
2|98|30|14552|6,244.0,0.0,,,1.0,12039,39181.0,YL,2016-04-21
2|98|30|145532|4,356.0,0.0,1.0,34.0,1.0,4351,56403.0,YL,2014-10-14
2|98|30|145542|4,473.0,59.0,-92.0,32.0,2.0,4351,56403.0,YL,2014-10-27
2|98|30|145562|4,762.0,17.0,-45.0,25.0,4.0,4651,50983.0,LY,2014-10-11
2|98|30|14557|6,226.0,0.0,,,1.0,12039,39181.0,Y,2016-04-06
2|98|30|145592|4,695.0,0.0,117.0,-120.0,4.0,4651,48723.0,LY,2014-10-22
2|98|30|14561|6,228.0,0.0,,,1.0,13564,11215.0,YL,2016-04-06
2|98|30|14562|6,241.0,0.0,,,1.0,13564,11215.0,YL,2016-04-27
2|98|30|145622|4,305.0,0.0,,,1.0,36561,56923.0,LY,2014-10-10
2|98|30|145642|4,753.0,0.0,-30.0,26.0,4.0,13351,58823.0,YL,2014-10-24
2|98|30|145662|4,378.0,0.0,,,1.0,36561,56923.0,YL,2014-10-08
2|98|30|145712|4,393.0,0.0,-36.0,32.0,2.0,36561,47353.0,LY,2014-10-24
2|98|30|145732|4,696.0,0.0,118.0,-121.0,4.0,36561,47353.0,LY,2014-10-20
2|98|30|145742|4,397.0,0.0,-40.0,22.0,2.0,36561,47353.0,LY,2014-10-08
2|98|30|145752|4,671.0,72.0,-163.0,32.0,3.0,36561,47353.0,LY,2014-10-09
2|98|30|14579|6,234.0,0.0,,,1.0,11629,8002.0,LY,2016-04-22
2|98|30|14581|6,268.0,0.0,,,1.0,1651,8002.0,LY,2016-04-27
2|98|30|14582|6,,,,,0.0,1651,8002.0,LY,2016-05-11
2|98|30|145872|4,810.0,0.0,-33.0,28.0,4.0,36561,56063.0,LY,2014-10-08
2|98|30|145892|4,562.0,0.0,-51.0,27.0,3.0,36561,56063.0,LY,2014-10-28
2|98|30|145902|4,,,,,0.0,36561,56063.0,LY,2014-11-23
2|98|30|14591|6,,,,,0.0,1667,4036.0,YL,2016-04-27
2|98|30|145922|4,530.0,0.0,-36.0,29.0,3.0,13351,72303.0,YL,2014-10-08
2|98|30|145942|4,776.0,25.0,-59.0,31.0,4.0,36561,50083.0,LY,2014-10-12
2|98|30|145952|4,701.0,0.0,119.0,-120.0,4.0,13351,72303.0,YL,2014-10-13
2|98|30|145992|4,734.0,0.0,-33.0,29.0,4.0,13351,347443.0,YL,2014-11-08
2|98|30|146032|4,738.0,0.0,-30.0,25.0,4.0,36561,61243.0,LY,2014-11-12
2|98|30|146042|5,659.0,0.0,-30.0,26.0,4.0,79633,1335.0,LY,2015-04-07
2|98|30|146062|4,420.0,0.0,-36.0,30.0,2.0,671,50323.0,YL,2014-11-16
2|98|30|14615|6,247.0,0.0,,,1.0,7132,11945.0,L,2016-04-19
2|98|30|14623|6,259.0,0.0,,,1.0,3804,6723.0,LY,2016-05-07
2|98|30|146252|4,731.0,0.0,-35.0,29.0,4.0,88971,59643.0,LY,2014-10-11
2|98|30|146262|4,736.0,0.0,-35.0,30.0,4.0,4651,58583.0,LY,2014-10-08
2|98|30|146272|4,697.0,0.0,-35.0,31.0,4.0,4651,58583.0,LY,2014-11-09
2|98|30|146282|4,694.0,0.0,116.0,-119.0,4.0,4651,58583.0,LY,2014-10-18
2|98|30|14632|6,241.0,0.0,,,1.0,14893,11945.0,LY,2016-04-23
2|98|30|14634|6,248.0,0.0,,,1.0,14893,11945.0,LY,2016-04-20
2|98|30|146392|4,391.0,0.0,118.0,29.0,2.0,36561,58023.0,YL,2014-10-09
2|98|30|146432|4,719.0,0.0,-32.0,28.0,4.0,88971,22533.0,LY,2014-11-23
2|98|30|146472|4,727.0,26.0,-61.0,30.0,4.0,88972,22533.0,LY,2014-10-22
2|98|30|146482|4,721.0,0.0,-31.0,16.0,4.0,88971,16073.0,LY,2014-11-09
2|98|30|14652|6,288.0,0.0,,,1.0,3117,6723.0,LY,2016-04-19
2|98|30|146532|4,261.0,0.0,117.0,28.0,1.0,13351,35523.0,YL,2014-11-10
2|98|30|146542|4,737.0,0.0,-32.0,27.0,4.0,13351,55523.0,YL,2014-11-10
2|98|30|146552|4,707.0,0.0,-36.0,29.0,4.0,13351,55523.0,YL,2014-11-21
2|98|30|146562|4,584.0,42.0,105.0,0.0,3.0,13351,4453.0,YL,2014-11-10
2|98|30|146572|4,753.0,23.0,-57.0,30.0,4.0,13351,4453.0,YL,2014-10-26
2|98|30|146612|4,845.0,0.0,-39.0,27.0,5.0,13351,453.0,YL,2014-10-10
2|98|30|14664|6,242.0,0.0,,,1.0,3633,16066.0,YL,2016-04-27
2|98|30|146642|4,502.0,108.0,113.0,-226.0,2.0,88971,46573.0,LY,2014-11-23
2|98|30|14665|6,236.0,0.0,,,1.0,3633,16066.0,YL,2016-04-20
2|98|30|146652|4,414.0,24.0,-58.0,28.0,2.0,88971,46573.0,LY,2014-11-08
2|98|30|14666|6,250.0,0.0,,,1.0,3633,16066.0,YL,2016-04-20
2|98|30|146672|4,795.0,0.0,-29.0,25.0,4.0,13351,19313.0,LY,2014-10-21
2|98|30|146692|4,789.0,23.0,-57.0,30.0,4.0,36743,948.0,LY,2014-11-18
2|98|30|146712|4,689.0,0.0,114.0,-119.0,4.0,13351,19313.0,YL,2014-11-03
2|98|30|146752|4,707.0,0.0,117.0,-134.0,4.0,36561,50543.0,LY,2014-10-21
2|98|30|14681|6,248.0,0.0,,,1.0,1145,11215.0,YL,2016-04-26
2|98|30|146822|4,695.0,0.0,117.0,-122.0,4.0,13351,44203.0,YL,2014-11-07
2|98|30|146832|4,681.0,0.0,121.0,-126.0,3.0,13351,44203.0,YL,2014-11-24
2|98|30|146842|4,721.0,0.0,-35.0,31.0,4.0,13351,44203.0,YL,2014-10-19
2|98|30|146852|4,762.0,0.0,-33.0,28.0,4.0,63283,721.0,LY,2014-12-14
2|98|30|146862|4,709.0,0.0,117.0,-120.0,4.0,13351,48983.0,YL,2014-10-08
2|98|30|146892|4,813.0,0.0,-29.0,26.0,4.0,88971,57203.0,YL,2014-10-12
2|98|30|146922|4,692.0,0.0,116.0,-120.0,4.0,13351,79763.0,YL,2014-10-22
2|98|30|146932|4,758.0,0.0,-33.0,28.0,4.0,13351,97763.0,YL,2014-11-17
2|98|30|14694|6,,,,,0.0,12179,5507.0,Y,2016-04-06
2|98|30|146952|4,655.0,90.0,-142.0,28.0,3.0,36561,50123.0,LY,2014-10-13
2|98|30|146972|4,757.0,0.0,-30.0,28.0,4.0,36561,50123.0,LY,2014-10-18
2|98|30|147042|4,745.0,57.0,-94.0,30.0,4.0,36561,4713.0,LY,2014-10-09
2|98|30|147062|4,716.0,0.0,118.0,-122.0,3.0,36561,4713.0,LY,2014-10-18
2|98|30|147072|4,763.0,0.0,-57.0,29.0,4.0,63283,721.0,LY,2014-12-24
2|98|30|14708|6,260.0,25.0,,,1.0,9003,8002.0,L,2016-04-23
2|98|30|147082|4,431.0,0.0,116.0,-130.0,2.0,13351,16403.0,YL,2014-11-16
2|98|30|147092|4,848.0,0.0,-34.0,30.0,5.0,36561,52223.0,LY,2014-10-09
2|98|30|147102|4,689.0,0.0,115.0,-129.0,3.0,36561,52223.0,LY,2014-11-08
2|98|30|147112|4,752.0,0.0,-30.0,25.0,4.0,36561,52223.0,LY,2014-10-10
2|98|30|14712|6,,,,,0.0,15630,852.0,LY,2016-04-27
2|98|30|147122|4,541.0,0.0,-38.0,34.0,3.0,36561,52223.0,LY,2014-11-12
2|98|30|147132|4,688.0,0.0,116.0,-120.0,4.0,36561,52223.0,LY,2014-11-18
2|98|30|14714|6,241.0,0.0,,,1.0,15630,852.0,LY,2016-04-27
2|98|30|147142|4,559.0,0.0,-37.0,33.0,3.0,36561,52223.0,LY,2014-10-22
2|98|30|14716|6,239.0,0.0,,,1.0,15630,852.0,LY,2016-04-07
2|98|30|147172|4,717.0,0.0,-29.0,25.0,4.0,13351,15043.0,YL,2014-11-09
2|98|30|14718|6,260.0,0.0,,,1.0,15630,852.0,LY,2016-05-12
2|98|30|147272|4,838.0,0.0,-34.0,30.0,5.0,88971,51723.0,LY,2014-10-09
2|98|30|147302|4,720.0,0.0,-28.0,26.0,4.0,88971,45663.0,LY,2014-11-11
2|98|30|147522|4,564.0,26.0,113.0,0.0,3.0,88971,54623.0,LY,2014-11-09
2|98|30|147532|4,691.0,0.0,117.0,-121.0,4.0,88971,5463.0,LY,2014-11-10
2|98|30|147562|4,694.0,0.0,116.0,25.0,4.0,88971,16273.0,LY,2014-10-09
2|98|30|147582|4,485.0,68.0,113.0,-185.0,2.0,88971,16273.0,LY,2014-11-11
2|98|30|14761|6,263.0,0.0,,,1.0,3512,16066.0,YL,2016-04-27
2|98|30|14764|6,239.0,0.0,,,1.0,3512,16066.0,YL,2016-04-27
2|98|30|14767|6,237.0,0.0,,,1.0,3512,16066.0,YL,2016-04-19
2|98|30|147702|4,794.0,0.0,-31.0,27.0,4.0,88971,41703.0,LY,2014-10-11
2|98|30|14772|6,,,,,0.0,14407,11945.0,LY,2016-04-27
2|98|30|14774|6,,,,,0.0,3512,16066.0,YL,2016-05-07
2|98|30|14775|6,,,,,0.0,14407,11945.0,LY,2016-04-27
2|98|30|14782|6,249.0,0.0,,,1.0,7070,1024.0,L,2016-04-08
2|98|30|14783|6,263.0,0.0,,,1.0,1006,16066.0,YL,2016-04-20
2|98|30|147842|4,671.0,0.0,116.0,-121.0,3.0,36743,948.0,LY,2014-12-01
2|98|30|147882|3,1220.0,0.0,116.0,-121.0,7.0,36561,54843.0,LY,2013-05-19
2|98|30|147912|4,705.0,0.0,-37.0,28.0,4.0,36561,88553.0,LY,2014-11-19
2|98|30|147922|1,1623.0,0.0,-30.0,28.0,10.0,2191,26103.0,LY,2011-09-21
2|98|30|14796|6,252.0,0.0,,,1.0,13840,5507.0,YL,2016-04-27
2|98|30|14806|6,,,,,0.0,3678,7661.0,LY,2016-04-20
2|98|30|148062|4,352.0,0.0,7.0,32.0,1.0,88971,58243.0,LY,2014-10-29
2|98|30|14812|6,249.0,0.0,,,1.0,3693,11211.0,LY,2016-04-27
2|98|30|148142|4,730.0,0.0,-32.0,28.0,4.0,36743,948.0,LY,2014-11-18
2|98|30|148152|4,577.0,0.0,-32.0,31.0,3.0,88971,44643.0,LY,2014-11-07
2|98|30|148182|4,547.0,0.0,110.0,0.0,3.0,88971,44643.0,LY,2014-11-16
2|98|30|148232|4,724.0,0.0,-34.0,28.0,3.0,36561,41823.0,LY,2014-11-07
2|98|30|14824|6,247.0,0.0,,,1.0,1859,16066.0,YL,2016-04-27
2|98|30|148242|4,365.0,0.0,,,1.0,36561,41823.0,LY,2014-11-11
2|98|30|148272|4,737.0,0.0,-30.0,26.0,4.0,4651,88753.0,LY,2014-10-22
2|98|30|148292|4,299.0,43.0,,,1.0,36743,948.0,LY,2014-12-01
2|98|30|148322|4,762.0,0.0,-31.0,28.0,4.0,63473,720.0,LY,2014-12-10
2|98|30|148342|4,806.0,0.0,-32.0,30.0,4.0,13351,7073.0,YL,2014-11-07
2|98|30|148382|4,704.0,0.0,-44.0,0.0,4.0,88971,47043.0,LY,2014-11-15
2|98|30|148392|4,714.0,0.0,-43.0,28.0,4.0,88971,47043.0,LY,2014-11-20
2|98|30|148422|4,550.0,31.0,120.0,-159.0,2.0,36561,88283.0,LY,2014-11-12
2|98|30|14843|6,254.0,0.0,,,1.0,5824,39181.0,YL,2016-05-10
2|98|30|148442|4,697.0,0.0,118.0,-120.0,4.0,36561,88283.0,LY,2014-11-10
2|98|30|148452|4,712.0,0.0,-32.0,29.0,4.0,36743,948.0,LY,2014-12-08
2|98|30|148462|4,764.0,53.0,-86.0,29.0,4.0,36743,948.0,LY,2014-12-01
2|98|30|14847|6,260.0,0.0,,,1.0,3693,11211.0,LY,2016-05-06
2|98|30|148492|4,716.0,0.0,-34.0,29.0,4.0,13351,90083.0,YL,2014-11-08
2|98|30|148502|4,786.0,0.0,-31.0,26.0,4.0,13351,90083.0,YL,2014-10-22
2|98|30|148512|4,574.0,50.0,85.0,0.0,3.0,13351,90083.0,YL,2014-11-21
2|98|30|148572|4,434.0,0.0,-77.0,27.0,2.0,36561,88773.0,LY,2014-10-10
2|98|30|148592|4,692.0,0.0,116.0,-122.0,4.0,36561,88773.0,LY,2014-11-17
2|98|30|148612|4,751.0,0.0,-32.0,29.0,4.0,4651,87023.0,LY,2014-11-08
2|98|30|148662|4,710.0,0.0,-32.0,28.0,4.0,36743,721.0,LY,2014-12-09
2|98|30|148672|4,529.0,115.0,-165.0,24.0,2.0,36561,43043.0,LY,2014-11-08
2|98|30|148682|4,438.0,0.0,110.0,0.0,2.0,36561,43043.0,LY,2014-11-11
2|98|30|14872|6,,,,,0.0,1493,10930.0,YL,2016-05-09
2|98|30|14875|6,243.0,0.0,,,1.0,1493,10930.0,YL,2016-04-27
2|98|30|148812|4,729.0,0.0,-49.0,27.0,4.0,36743,948.0,LY,2014-11-18
2|98|30|148852|4,256.0,0.0,,,1.0,36743,948.0,LY,2014-11-21
2|98|30|14894|6,262.0,23.0,,,1.0,11068,11945.0,L,2016-04-23
2|98|30|148942|4,478.0,81.0,44.0,0.0,2.0,13351,35063.0,YL,2014-11-13
2|98|30|148972|4,802.0,0.0,-44.0,29.0,4.0,13351,35063.0,YL,2014-11-10
2|98|30|149002|5,255.0,71.0,,,1.0,76203,3656.0,YL,2015-04-08
2|98|30|14901|6,,,,,0.0,9041,10985.0,Y,2016-04-27
2|98|30|149052|4,707.0,0.0,-30.0,26.0,4.0,36561,76203.0,LY,2014-11-23
2|98|30|149072|4,675.0,0.0,116.0,-126.0,3.0,36743,948.0,LY,2014-11-18
2|98|30|149092|4,749.0,0.0,-32.0,28.0,4.0,63473,720.0,LY,2014-12-10
2|98|30|149112|4,685.0,0.0,117.0,-123.0,3.0,36743,948.0,LY,2014-11-18
2|98|30|149122|4,714.0,0.0,-32.0,27.0,4.0,36743,948.0,LY,2014-12-07
2|98|30|149132|4,769.0,0.0,-30.0,28.0,4.0,36743,948.0,LY,2014-11-20
2|98|30|149202|4,760.0,0.0,-32.0,27.0,4.0,36743,948.0,LY,2014-12-06
2|98|30|149212|4,352.0,0.0,1.0,14.0,1.0,36561,52403.0,LY,2014-11-07
2|98|30|149242|4,264.0,0.0,,,1.0,63473,720.0,LY,2014-12-10
2|98|30|149282|4,800.0,88.0,-117.0,25.0,4.0,13351,54403.0,LY,2014-11-25
2|98|30|149312|4,789.0,0.0,-38.0,32.0,4.0,13351,13903.0,YL,2014-10-09
2|98|30|149342|4,691.0,0.0,115.0,-121.0,4.0,13351,43903.0,LY,2014-11-07
2|98|30|149352|4,413.0,0.0,117.0,27.0,2.0,13351,51883.0,YL,2014-11-10
2|98|30|149382|4,611.0,54.0,112.0,0.0,3.0,13351,51883.0,YL,2014-10-13
2|98|30|149472|4,714.0,0.0,-32.0,28.0,4.0,13351,74683.0,YL,2014-11-16
2|98|30|149502|4,687.0,0.0,-34.0,31.0,4.0,13351,74683.0,YL,2014-11-24
2|98|30|149522|4,724.0,0.0,-31.0,27.0,4.0,13351,78583.0,LY,2014-11-07
2|98|30|149552|4,628.0,80.0,118.0,4.0,3.0,13351,78583.0,YL,2014-10-10
2|98|30|14971|6,238.0,0.0,,,1.0,11551,4036.0,YL,2016-04-22
2|98|30|14972|6,248.0,0.0,,,1.0,11551,4036.0,YL,2016-04-23
2|98|30|149752|4,687.0,0.0,115.0,-119.0,4.0,4651,77803.0,LY,2014-11-09
2|98|30|149792|4,697.0,0.0,118.0,-124.0,4.0,53661,59413.0,YL,2014-10-19
2|98|30|149822|4,258.0,0.0,,,1.0,36743,948.0,LY,2014-12-02
2|98|30|149842|4,780.0,49.0,-108.0,29.0,3.0,36561,34423.0,LY,2014-11-10
2|98|30|149862|4,771.0,27.0,-60.0,28.0,4.0,36561,34423.0,LY,2014-11-13
2|98|30|149892|4,712.0,0.0,-30.0,27.0,4.0,4651,48083.0,LY,2014-11-28
2|98|30|149902|4,773.0,0.0,-33.0,28.0,4.0,36743,721.0,LY,2014-12-09
2|98|30|149912|4,749.0,0.0,-36.0,28.0,4.0,63283,721.0,LY,2014-12-14
2|98|30|149932|4,562.0,0.0,107.0,0.0,3.0,4651,48083.0,LY,2014-11-23
2|98|30|14994|6,,,,,0.0,3403,852.0,LY,2016-05-07
2|98|30|149942|1,1529.0,0.0,-32.0,31.0,9.0,1891,30373.0,YL,2011-10-27
2|98|30|149972|4,516.0,105.0,107.0,0.0,2.0,36743,948.0,LY,2014-12-01
2|98|30|150082|4,689.0,0.0,-35.0,31.0,4.0,13351,57503.0,YL,2014-11-23
2|98|30|15013|6,,,,,0.0,14621,3533.0,YL,2016-04-26
2|98|30|150152|4,700.0,0.0,117.0,-123.0,4.0,13351,40903.0,YL,2014-11-09
2|98|30|150182|5,497.0,0.0,120.0,-131.0,3.0,19003,5366.0,LY,2015-05-12
2|98|30|150222|4,767.0,0.0,-32.0,27.0,4.0,13351,27463.0,YL,2014-11-08
2|98|30|150242|4,702.0,83.0,-117.0,28.0,3.0,36743,948.0,LY,2014-11-18
2|98|30|15025|6,255.0,0.0,,,1.0,15144,8002.0,LY,2016-05-11
2|98|30|150262|5,722.0,0.0,-49.0,29.0,4.0,29453,36561.0,LY,2015-01-07
2|98|30|150272|4,731.0,0.0,-29.0,27.0,4.0,13351,28243.0,YL,2014-11-08
2|98|30|150282|4,693.0,0.0,115.0,-119.0,4.0,13551,13923.0,YL,2014-11-10
2|98|30|150392|4,726.0,0.0,-30.0,26.0,4.0,36561,13413.0,LY,2014-11-08
2|98|30|150422|4,694.0,0.0,-33.0,29.0,3.0,4651,58443.0,LY,2014-11-18
2|98|30|150432|4,795.0,42.0,-61.0,17.0,4.0,4651,58443.0,LY,2014-11-09
2|98|30|15045|6,243.0,0.0,,,1.0,9301,11945.0,LY,2016-04-26
2|98|30|150522|4,686.0,0.0,-10.0,0.0,4.0,36743,948.0,LY,2014-12-01
2|98|30|150572|4,594.0,0.0,-49.0,30.0,3.0,36743,948.0,LY,2014-12-01
2|98|30|150582|4,395.0,136.0,116.0,0.0,1.0,36743,948.0,LY,2014-12-08
2|98|30|150602|4,763.0,0.0,-33.0,29.0,4.0,36743,948.0,LY,2014-12-01
2|98|30|150632|4,259.0,0.0,,,1.0,36743,721.0,LY,2014-12-09
2|98|30|150672|4,716.0,0.0,-32.0,28.0,4.0,36561,48263.0,LY,2014-11-07
2|98|30|15071|6,,,,,0.0,9301,11945.0,L,2016-05-14
2|98|30|150732|4,392.0,126.0,,,1.0,63283,721.0,LY,2014-12-20
2|98|30|150892|4,480.0,67.0,-109.0,32.0,2.0,36743,948.0,LY,2014-12-01
2|98|30|150992|4,370.0,0.0,114.0,30.0,1.0,13351,48183.0,YL,2014-11-09
2|98|30|151032|5,185.0,0.0,115.0,29.0,1.0,48183,1335.0,LY,2015-04-07
2|98|30|151072|4,700.0,0.0,-29.0,26.0,4.0,36743,948.0,LY,2014-12-05
2|98|30|151102|4,580.0,0.0,-31.0,27.0,3.0,36743,721.0,LY,2014-12-09
2|98|30|151122|4,785.0,0.0,-29.0,25.0,4.0,36743,948.0,LY,2014-12-02
2|98|30|151152|4,783.0,31.0,-60.0,26.0,4.0,36743,948.0,LY,2014-12-05
2|98|30|151232|5,670.0,0.0,-30.0,26.0,3.0,42863,13351.0,LY,2015-01-20
2|98|30|15125|6,,,,,0.0,14621,3533.0,YL,2016-04-27
2|98|30|151292|4,618.0,0.0,-45.0,30.0,3.0,36743,948.0,LY,2014-12-01
2|98|30|15131|6,272.0,0.0,,,1.0,5436,16066.0,Y,2016-05-05
2|98|30|151422|5,708.0,0.0,-40.0,30.0,4.0,37073,13351.0,LY,2015-01-01
2|98|30|151552|5,381.0,0.0,-75.0,27.0,2.0,90613,435.0,YL,2015-04-09
2|98|30|151592|4,810.0,0.0,-28.0,22.0,4.0,13351,56033.0,YL,2014-11-07
2|98|30|151642|5,435.0,50.0,-88.0,32.0,2.0,39963,3789.0,LY,2015-04-20
2|98|30|151652|5,258.0,0.0,119.0,25.0,1.0,41123,13351.0,LY,2015-01-05
2|98|30|151662|5,568.0,71.0,-117.0,35.0,3.0,89543,5366.0,YL,2015-04-07
2|98|30|151692|4,787.0,48.0,-74.0,25.0,4.0,53661,89543.0,LY,2014-11-10
2|98|30|15182|6,257.0,0.0,,,1.0,3314,16066.0,YL,2016-05-09
2|98|30|15185|6,282.0,41.0,,,1.0,16066,3314.0,YL,2016-04-22
2|98|30|151982|5,607.0,0.0,117.0,-122.0,3.0,63283,720.0,LY,2015-01-22
2|98|30|152002|4,724.0,0.0,-35.0,34.0,4.0,88971,53123.0,LY,2014-11-05
2|98|30|152052|4,713.0,0.0,-35.0,31.0,4.0,36743,721.0,LY,2014-12-09
2|98|30|152062|4,700.0,0.0,-29.0,27.0,4.0,36743,948.0,LY,2014-12-01
2|98|30|152082|4,735.0,0.0,-32.0,28.0,3.0,88971,53123.0,LY,2014-11-21
2|98|30|15211|6,255.0,0.0,,,1.0,8033,10930.0,YL,2016-05-11
2|98|30|15215|6,253.0,0.0,,,1.0,8033,10930.0,YL,2016-05-11
2|98|30|152192|4,507.0,98.0,-148.0,31.0,2.0,13351,51283.0,YL,2014-11-08
2|98|30|152222|4,580.0,0.0,-35.0,29.0,3.0,36743,948.0,LY,2014-12-08
2|98|30|152252|4,701.0,0.0,115.0,-118.0,4.0,13351,48863.0,YL,2014-11-07
2|98|30|152262|4,545.0,0.0,-35.0,30.0,3.0,13351,90783.0,YL,2014-11-21
2|98|30|152272|4,264.0,0.0,116.0,31.0,1.0,63473,720.0,LY,2014-12-10
2|98|30|152292|4,710.0,0.0,-30.0,26.0,4.0,36743,721.0,LY,2014-12-09
2|98|30|152352|4,735.0,30.0,-61.0,28.0,4.0,36743,948.0,LY,2014-12-01
2|98|30|152362|4,706.0,0.0,-30.0,26.0,4.0,36561,89603.0,LY,2014-11-20
2|98|30|152392|5,282.0,19.0,,,1.0,35423,13351.0,LY,2015-01-03
2|98|30|152402|4,744.0,22.0,-48.0,21.0,4.0,88971,78413.0,LY,2014-11-17
2|98|30|152422|4,772.0,24.0,-47.0,0.0,4.0,88971,78413.0,LY,2014-11-09
2|98|30|152432|4,770.0,22.0,-56.0,30.0,4.0,36743,948.0,LY,2014-11-18
2|98|30|152442|4,567.0,0.0,117.0,28.0,3.0,88971,78413.0,LY,2014-11-29
2|98|30|152452|4,737.0,0.0,-32.0,27.0,4.0,13351,34153.0,YL,2014-11-10
2|98|30|152462|5,702.0,0.0,-34.0,30.0,4.0,100023,88971.0,LY,2015-01-07
2|98|30|152482|4,750.0,0.0,-43.0,28.0,4.0,63283,721.0,LY,2014-12-15
2|98|30|15252|6,,,,,0.0,3561,11215.0,YL,2016-05-13
2|98|30|152562|4,353.0,25.0,,,1.0,13351,47143.0,LY,2014-11-07
2|98|30|152592|4,672.0,81.0,-120.0,29.0,3.0,36743,948.0,LY,2014-12-01
2|98|30|152612|4,554.0,0.0,115.0,29.0,3.0,36743,948.0,LY,2014-11-21
2|98|30|152702|4,709.0,0.0,-27.0,23.0,4.0,63473,720.0,LY,2014-12-10
2|98|30|152712|4,684.0,0.0,114.0,-118.0,4.0,36561,46523.0,LY,2014-11-23
2|98|30|152722|4,720.0,0.0,-31.0,27.0,3.0,88971,78413.0,LY,2014-11-09
2|98|30|152752|4,649.0,90.0,-124.0,29.0,3.0,36743,948.0,LY,2014-12-04
2|98|30|152892|4,446.0,0.0,-72.0,31.0,2.0,36743,948.0,LY,2014-12-05
2|98|30|15292|6,274.0,0.0,,,1.0,1235,10930.0,YL,2016-04-24
2|98|30|15295|6,276.0,0.0,,,1.0,1235,10930.0,YL,2016-04-20
2|98|30|153022|4,511.0,248.0,,,1.0,63283,721.0,LY,2014-12-12
2|98|30|153102|5,315.0,67.0,,,1.0,63283,721.0,LY,2015-01-21
2|98|30|153202|4,692.0,0.0,119.0,-123.0,4.0,13351,57473.0,YL,2014-11-09
2|98|30|153232|5,692.0,0.0,-31.0,28.0,4.0,63283,721.0,LY,2015-01-22
2|98|30|15324|6,250.0,0.0,,,1.0,2658,19085.0,YL,2016-05-14
2|98|30|15325|6,265.0,0.0,,,1.0,2658,19085.0,YL,2016-05-06
2|98|30|15327|6,250.0,0.0,,,1.0,2658,19085.0,YL,2016-05-14
2|98|30|153342|4,499.0,31.0,-56.0,9.0,2.0,63283,150.0,LY,2014-12-10
2|98|30|153382|4,775.0,25.0,-57.0,28.0,3.0,36743,948.0,LY,2014-12-04
2|98|30|153442|4,738.0,0.0,-31.0,27.0,4.0,88971,40203.0,LY,2014-11-11
2|98|30|153452|4,305.0,46.0,,,1.0,36743,948.0,LY,2014-12-08
2|98|30|153492|5,577.0,112.0,-169.0,29.0,2.0,41153,1335.0,YL,2015-06-01
2|98|30|153512|4,729.0,0.0,-36.0,28.0,4.0,36743,948.0,LY,2014-12-05
2|98|30|15353|6,238.0,0.0,,,1.0,16632,7623.0,LY,2016-04-24
2|98|30|153542|4,769.0,0.0,-32.0,28.0,4.0,36743,948.0,LY,2014-12-01
2|98|30|15361|6,261.0,0.0,,,1.0,1573,7623.0,LY,2016-04-25
2|98|30|15362|6,255.0,0.0,,,1.0,1573,7623.0,LY,2016-05-14
2|98|30|153712|5,498.0,0.0,115.0,30.0,3.0,58043,465.0,LY,2015-04-10
2|98|30|153732|4,406.0,0.0,-33.0,29.0,2.0,36743,948.0,LY,2014-12-01
2|98|30|15383|6,267.0,0.0,,,1.0,4115,15639.0,LY,2016-05-10
2|98|30|15385|6,231.0,0.0,,,1.0,4115,15639.0,LY,2016-04-25
2|98|30|153852|4,392.0,132.0,116.0,,1.0,63283,721.0,LY,2014-12-09
